ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
7367321179169390502,2021-07,0.059246067
4675067298171588603,2021-07,0.059099767
3591324331706630867,2021-11,0.059092496
8748106677402909629,2021-09,0.059057243
6337915293429442229,2021-08,0.05896586
6337915293429442229,2021-10,0.05896586
8748106677402909629,2021-10,0.058687918
8748106677402909629,2021-07,0.058655564
1093053069479288753,2021-08,0.058605656
170089315547146305,2021-11,0.058592767
5460280878923715699,2021-11,0.05828258
8646472172649019955,2021-09,0.05818911
3480297543931395935,2021-09,0.05817269
1553628056929342565,2021-08,0.05813017
8646472172649019955,2021-08,0.05806391
5931905128207886847,2021-09,0.057992022
4675067298171588603,2021-08,0.057941403
4675067298171588603,2021-08,0.057912316
3591324331706630867,2021-07,0.057704657
2371917341091102894,2021-09,0.057701945
3888528635045328222,2021-07,0.05733891
3591324331706630867,2021-10,0.057303924
1467843186411742274,2021-08,0.057242807
6337915293429442229,2021-08,0.057240907
3480297543931395935,2021-10,0.05714685
3724562776372632620,2021-08,0.057094164
5931905128207886847,2021-10,0.056910038
1637960623843047520,2021-10,0.056862764
652740132671309295,2021-08,0.056813095
8015571584405428572,2021-08,0.056724347
3724562776372632620,2021-09,0.056679662
3888528635045328222,2021-07,0.056599505
8646472172649019955,2021-09,0.05659
1741049493106216406,2021-09,0.056589447
7182085930008391174,2021-08,0.056345493
6337915293429442229,2021-07,0.05620261
5931905128207886847,2021-07,0.056179736
1637960623843047520,2021-08,0.055968244
1637960623843047520,2021-07,0.055905327
1467843186411742274,2021-10,0.055904895
3333870869270823799,2021-08,0.05582875
7031913170099381454,2021-10,0.05569756
8646472172649019955,2021-09,0.055673625
5522764880180045081,2021-10,0.055629008
3888528635045328222,2021-07,0.055519104
1637960623843047520,2021-10,0.055444
1637960623843047520,2021-07,0.054944072
2032592272238235730,2021-10,0.05482252
7182085930008391174,2021-07,0.05470268
1637960623843047520,2021-09,0.054489434
7031913170099381454,2021-10,0.054346707
7031913170099381454,2021-08,0.054303516
1467843186411742274,2021-10,0.054219425
1467843186411742274,2021-09,0.054056387
3480297543931395935,2021-10,0.05403806
1637960623843047520,2021-08,0.0539633
1683619849073499603,2021-11,0.0538461
6012031176108922616,2021-08,0.053741165
5931905128207886847,2021-10,0.05372003
3480297543931395935,2021-10,0.05358761
1637960623843047520,2021-08,0.05350541
1637960623843047520,2021-08,0.053454816
7751080728852739823,2021-07,0.053300135
3543162424793477785,2021-11,0.053290416
3591324331706630867,2021-08,0.053208463
18719614953021044,2021-08,0.053092215
1741049493106216406,2021-11,0.052929066
1078687383992817574,2021-08,0.05285163
3970572142453508637,2021-08,0.052728012
6020593949794792044,2021-10,0.05272376
1637960623843047520,2021-09,0.052662864
1078687383992817574,2021-08,0.052646346
1741049493106216406,2021-11,0.052603956
819552547620904652,2021-10,0.052548543
3970572142453508637,2021-07,0.052489445
3970572142453508637,2021-07,0.052484196
499242942549937267,2021-07,0.0523787
499242942549937267,2021-07,0.0523787
7031913170099381454,2021-08,0.052294165
1477629972594346481,2021-09,0.05228294
3888528635045328222,2021-09,0.05214552
1637960623843047520,2021-09,0.05213038
1477629972594346481,2021-11,0.052109897
1637960623843047520,2021-07,0.05206528
819552547620904652,2021-11,0.05203511
499242942549937267,2021-07,0.051988076
3480297543931395935,2021-10,0.051836994
6020593949794792044,2021-09,0.0518168
1637960623843047520,2021-10,0.051806163
3480297543931395935,2021-09,0.051722053
6020593949794792044,2021-09,0.051710617
1637960623843047520,2021-07,0.051643763
5794903898038236832,2021-08,0.05155268
1891145854263312840,2021-08,0.05131467
2493305884832539159,2021-10,0.05127687
2493305884832539159,2021-08,0.051191922
2493305884832539159,2021-09,0.05118546
499242942549937267,2021-07,0.051158734
499242942549937267,2021-07,0.05103719
3480297543931395935,2021-09,0.051003456
7182085930008391174,2021-08,0.050884392
7182085930008391174,2021-09,0.05084728
819552547620904652,2021-10,0.050802246
819552547620904652,2021-10,0.050801687
93982185886107798,2021-11,0.05077925
7182085930008391174,2021-09,0.050765164
819552547620904652,2021-08,0.05065407
1477629972594346481,2021-08,0.050518412
1467843186411742274,2021-08,0.050279375
4641659186059167709,2021-09,0.050204802
3888528635045328222,2021-08,0.0501363
1637960623843047520,2021-07,0.050124895
3480297543931395935,2021-07,0.050118875
7182085930008391174,2021-10,0.05010155
1078687383992817574,2021-10,0.050084304
1078687383992817574,2021-10,0.04994197
3480297543931395935,2021-07,0.049890943
187117706370645370,2021-09,0.049889404
3480297543931395935,2021-07,0.0497068
3888528635045328222,2021-07,0.049694397
819552547620904652,2021-08,0.049635183
499242942549937267,2021-07,0.049606036
3970572142453508637,2021-10,0.049590755
1078687383992817574,2021-08,0.04957204
1078687383992817574,2021-08,0.04945133
3480297543931395935,2021-07,0.04940944
1477629972594346481,2021-09,0.049395952
7810985951121711480,2021-07,0.049366437
499242942549937267,2021-07,0.049118258
1891145854263312840,2021-07,0.049116567
2493305884832539159,2021-07,0.04904476
1078687383992817574,2021-09,0.049005687
1078687383992817574,2021-08,0.048979364
6545052034269841737,2021-07,0.048948396
1078687383992817574,2021-10,0.048847254
1078687383992817574,2021-10,0.04878177
819552547620904652,2021-07,0.0487519
7810985951121711480,2021-11,0.048669916
6968106554514688300,2021-09,0.048658192
1276604410881911401,2021-09,0.0485444
7779268298304613772,2021-11,0.048465792
819552547620904652,2021-10,0.04846356
1078687383992817574,2021-07,0.048449684
4130617254899676131,2021-08,0.048351757
1637960623843047520,2021-07,0.048142496
8716163053080758848,2021-09,0.048098832
819552547620904652,2021-08,0.047946054
1891145854263312840,2021-08,0.04789595
1276604410881911401,2021-09,0.047828153
1078687383992817574,2021-09,0.047827873
7529137091657891207,2021-08,0.04781378
3888528635045328222,2021-07,0.047785677
6337915293429442229,2021-10,0.047733303
1276604410881911401,2021-09,0.047704495
2493305884832539159,2021-09,0.04768994
2493305884832539159,2021-07,0.04760644
1078687383992817574,2021-09,0.047515858
1891145854263312840,2021-10,0.047396887
7142043104834932013,2021-10,0.047375157
5794903898038236832,2021-08,0.04727302
819552547620904652,2021-07,0.047127552
819552547620904652,2021-10,0.047120422
5794903898038236832,2021-08,0.047010824
18719614953021044,2021-09,0.046921846
4641659186059167709,2021-07,0.046875637
1276604410881911401,2021-10,0.04677265
5794903898038236832,2021-07,0.04671819
1276604410881911401,2021-10,0.04663351
3888528635045328222,2021-09,0.046546694
7779268298304613772,2021-10,0.04649735
7779268298304613772,2021-08,0.046406917
1958660709350677213,2021-10,0.04637459
187117706370645370,2021-07,0.04637414
1958660709350677213,2021-09,0.046255503
7779268298304613772,2021-08,0.046221882
5883155883105348987,2021-10,0.046214215
5794903898038236832,2021-07,0.04612342
3258345688897172820,2021-10,0.046042655
7031913170099381454,2021-11,0.045994267
7182085930008391174,2021-07,0.045826383
3970572142453508637,2021-10,0.04579448
3258345688897172820,2021-10,0.045695234
499242942549937267,2021-08,0.0456677
4641659186059167709,2021-10,0.04559145
4660230701075746534,2021-08,0.04556786
499242942549937267,2021-07,0.045552894
2335982750277990437,2021-07,0.04542689
7031913170099381454,2021-09,0.045426168
940214356651040716,2021-11,0.045418408
7182085930008391174,2021-10,0.04535547
7182085930008391174,2021-09,0.04533608
5883155883105348987,2021-11,0.04533524
6122719618012473549,2021-07,0.04529877
2493305884832539159,2021-10,0.04517812
1637960623843047520,2021-07,0.04517438
7182085930008391174,2021-09,0.045164898
6545052034269841737,2021-09,0.045016795
2778852475840838977,2021-08,0.044959653
4641659186059167709,2021-07,0.044930004
1276604410881911401,2021-08,0.04489428
8332840690177201182,2021-07,0.04478133
940214356651040716,2021-07,0.04471748
940214356651040716,2021-10,0.044640686
1741049493106216406,2021-09,0.04461687
6969348581033924947,2021-07,0.044582523
652740132671309295,2021-07,0.044532675
7182085930008391174,2021-11,0.044436574
940214356651040716,2021-09,0.044425473
6950439982480713649,2021-09,0.04437198
6817075905797098547,2021-08,0.044351522
4593070249039532001,2021-07,0.044306118
1276604410881911401,2021-08,0.044210967
1276604410881911401,2021-08,0.04420745
3258345688897172820,2021-07,0.044160854
1118514612547157551,2021-09,0.044152692
1276604410881911401,2021-10,0.044067144
940214356651040716,2021-09,0.044011537
3258345688897172820,2021-09,0.044003572
6950439982480713649,2021-07,0.04397984
3258345688897172820,2021-08,0.043919332
1276604410881911401,2021-09,0.043824833
2778852475840838977,2021-07,0.04380975
1741049493106216406,2021-11,0.04378957
1276604410881911401,2021-09,0.043765634
4130617254899676131,2021-10,0.04367643
1276604410881911401,2021-07,0.04355271
1276604410881911401,2021-07,0.04355271
3888528635045328222,2021-10,0.043547552
1118514612547157551,2021-07,0.0435456
6950439982480713649,2021-09,0.04345191
1276604410881911401,2021-07,0.043250993
1276604410881911401,2021-07,0.043176644
1276604410881911401,2021-09,0.043071594
499242942549937267,2021-08,0.043046445
69766362497027920,2021-10,0.043029662
3660744270380078352,2021-11,0.042990252
1276604410881911401,2021-10,0.042961933
2335982750277990437,2021-08,0.042926263
1276604410881911401,2021-08,0.042914424
1276604410881911401,2021-08,0.042900365
1276604410881911401,2021-08,0.042894185
940214356651040716,2021-07,0.042893317
3480297543931395935,2021-07,0.042857233
8350724667410677464,2021-09,0.042832945
1276604410881911401,2021-09,0.042807616
1276604410881911401,2021-08,0.042787563
410843023337872279,2021-09,0.042787056
1958660709350677213,2021-10,0.042785194
1118514612547157551,2021-10,0.04273863
1118514612547157551,2021-09,0.0426893
1276604410881911401,2021-07,0.04267085
1276604410881911401,2021-09,0.042660274
499242942549937267,2021-08,0.042650238
7810985951121711480,2021-08,0.04259389
1276604410881911401,2021-08,0.042550605
652740132671309295,2021-09,0.042528924
187117706370645370,2021-11,0.042487767
8332840690177201182,2021-08,0.042448733
3258345688897172820,2021-09,0.04234351
940214356651040716,2021-07,0.04226148
2335982750277990437,2021-07,0.042206954
1276604410881911401,2021-09,0.0421962
7810985951121711480,2021-10,0.042146813
3660744270380078352,2021-08,0.042134825
6950439982480713649,2021-07,0.04213029
8915958534285799867,2021-10,0.042095564
3480297543931395935,2021-08,0.042055547
3660744270380078352,2021-11,0.04198822
1276604410881911401,2021-10,0.041987173
3480297543931395935,2021-08,0.041867394
940214356651040716,2021-09,0.041775625
3480297543931395935,2021-07,0.04168735
1778014915038250584,2021-07,0.041627344
1276604410881911401,2021-07,0.04161578
3660744270380078352,2021-07,0.041551765
652740132671309295,2021-09,0.04146431
6950439982480713649,2021-08,0.04146199
3660744270380078352,2021-08,0.041429035
3258345688897172820,2021-09,0.041385654
1276604410881911401,2021-08,0.04133337
1276604410881911401,2021-07,0.041328296
3591324331706630867,2021-10,0.041328233
1958660709350677213,2021-09,0.0412882
3357976326879346012,2021-09,0.0412335
1276604410881911401,2021-08,0.041176952
8915958534285799867,2021-08,0.04116289
7779268298304613772,2021-08,0.041150745
3660744270380078352,2021-08,0.041138288
3660744270380078352,2021-09,0.04112615
1276604410881911401,2021-09,0.04110023
1276604410881911401,2021-08,0.04106975
8915958534285799867,2021-08,0.041045286
7779268298304613772,2021-07,0.041018147
7810985951121711480,2021-10,0.040972892
2335982750277990437,2021-07,0.04097111
1276604410881911401,2021-09,0.040902406
1276604410881911401,2021-07,0.040880438
1156053485989336481,2021-10,0.040842727
1118514612547157551,2021-07,0.04084031
1276604410881911401,2021-07,0.040771466
1977574645216036803,2021-10,0.040702373
1118514612547157551,2021-08,0.040565144
7779268298304613772,2021-09,0.040555924
7779268298304613772,2021-08,0.040551603
7779268298304613772,2021-10,0.04055109
1276604410881911401,2021-07,0.040539782
1276604410881911401,2021-08,0.040513605
1276604410881911401,2021-08,0.040513605
2808145376905474927,2021-08,0.04050988
1276604410881911401,2021-09,0.04050908
1276604410881911401,2021-08,0.040508628
8576047157867370630,2021-10,0.040313262
1276604410881911401,2021-10,0.040304575
1118514612547157551,2021-08,0.040191654
1276604410881911401,2021-08,0.040184315
3357976326879346012,2021-07,0.039955482
1276604410881911401,2021-10,0.03990637
3357976326879346012,2021-08,0.03987464
1778014915038250584,2021-10,0.039835155
3660744270380078352,2021-08,0.039788827
7779268298304613772,2021-11,0.039737824
1276604410881911401,2021-11,0.03973597
1977574645216036803,2021-07,0.039735876
1276604410881911401,2021-09,0.039616738
1276604410881911401,2021-07,0.03958945
1977574645216036803,2021-08,0.0395171
1276604410881911401,2021-08,0.039491065
3357976326879346012,2021-09,0.039490197
1276604410881911401,2021-07,0.039486207
1276604410881911401,2021-08,0.039473224
1276604410881911401,2021-10,0.03944483
1276604410881911401,2021-10,0.039439984
6950439982480713649,2021-08,0.039407235
652740132671309295,2021-10,0.03929373
1276604410881911401,2021-08,0.03923871
8332840690177201182,2021-07,0.039204158
3357976326879346012,2021-10,0.039161216
652740132671309295,2021-10,0.03895049
3357976326879346012,2021-07,0.038930196
7524505197759784814,2021-08,0.0389246
3218226066162129945,2021-08,0.0388983
4130617254899676131,2021-09,0.0388495
6950439982480713649,2021-11,0.03883867
7779268298304613772,2021-11,0.03882588
940214356651040716,2021-08,0.038814068
1276604410881911401,2021-07,0.038643222
6950439982480713649,2021-09,0.03859145
7779268298304613772,2021-11,0.03856499
652740132671309295,2021-11,0.038523693
1156053485989336481,2021-08,0.038438205
6950439982480713649,2021-07,0.038428802
1276604410881911401,2021-07,0.03830594
3258345688897172820,2021-09,0.038273185
5794903898038236832,2021-07,0.038213212
5794903898038236832,2021-07,0.038191732
3218226066162129945,2021-08,0.038175296
7779268298304613772,2021-11,0.03817183
1276604410881911401,2021-08,0.038151406
1368430815953333691,2021-10,0.038132165
8332840690177201182,2021-07,0.038089957
1276604410881911401,2021-08,0.0380595
1977574645216036803,2021-11,0.037768543
1977574645216036803,2021-08,0.037719388
8623308321032624474,2021-10,0.037615635
3218226066162129945,2021-08,0.037513778
8576047157867370630,2021-10,0.037504446
69766362497027920,2021-09,0.03750387
3591324331706630867,2021-08,0.037420608
69766362497027920,2021-08,0.037409995
7816319470107777265,2021-09,0.037386157
69766362497027920,2021-09,0.037358977
3357976326879346012,2021-10,0.037338585
187117706370645370,2021-10,0.03732452
1276604410881911401,2021-08,0.03730324
2778852475840838977,2021-08,0.037212186
1368430815953333691,2021-07,0.037209693
2335982750277990437,2021-07,0.037207387
3660744270380078352,2021-09,0.037194144
1454789421854453615,2021-09,0.037149586
6122719618012473549,2021-10,0.037147667
5794903898038236832,2021-07,0.03710642
8332840690177201182,2021-11,0.037024442
5794903898038236832,2021-07,0.037020046
3218226066162129945,2021-07,0.036981113
69766362497027920,2021-08,0.036965713
3218226066162129945,2021-08,0.036934804
4537268360654655629,2021-09,0.03689395
3357976326879346012,2021-09,0.036892686
8576047157867370630,2021-09,0.03684153
3218226066162129945,2021-07,0.036797352
8343941262792249232,2021-10,0.036778588
1977574645216036803,2021-11,0.036774796
3591324331706630867,2021-07,0.03669619
1276604410881911401,2021-11,0.03657963
8623308321032624474,2021-07,0.036511973
6020593949794792044,2021-09,0.036444336
8623308321032624474,2021-11,0.036363423
1977574645216036803,2021-09,0.03631779
1977574645216036803,2021-11,0.036305085
1368430815953333691,2021-10,0.036211886
69766362497027920,2021-07,0.03612361
3218226066162129945,2021-08,0.03612032
3218226066162129945,2021-08,0.036036637
8918635099296971351,2021-08,0.035684038
7779268298304613772,2021-11,0.035656113
4537268360654655629,2021-07,0.03558356
4537268360654655629,2021-08,0.03553588
531805620371082364,2021-09,0.035464574
187117706370645370,2021-07,0.035300177
940214356651040716,2021-11,0.035282563
3591324331706630867,2021-10,0.035119824
187117706370645370,2021-10,0.0351035
2335982750277990437,2021-09,0.03508594
1118514612547157551,2021-09,0.03503065
2335982750277990437,2021-08,0.035003744
1368430815953333691,2021-08,0.03495967
1118514612547157551,2021-10,0.03494062
3218226066162129945,2021-10,0.034925587
8343941262792249232,2021-10,0.034814917
3660744270380078352,2021-08,0.034770407
8343941262792249232,2021-11,0.034761343
3591324331706630867,2021-08,0.03476075
4850722092974676955,2021-09,0.034704287
8343941262792249232,2021-10,0.034664948
1118514612547157551,2021-07,0.034644336
8343941262792249232,2021-10,0.03461809
7571271990906543121,2021-10,0.03456325
7779268298304613772,2021-07,0.034514822
2808145376905474927,2021-07,0.03448441
2808145376905474927,2021-07,0.03448441
8343941262792249232,2021-09,0.034431547
187117706370645370,2021-08,0.03441493
8343941262792249232,2021-07,0.034407124
8343941262792249232,2021-09,0.034334723
4588313530969303734,2021-07,0.03431478
3192341047315717823,2021-08,0.034160472
8343941262792249232,2021-08,0.03414093
7485107528960607346,2021-10,0.034112215
4850722092974676955,2021-10,0.034077503
4588313530969303734,2021-08,0.034057066
3357976326879346012,2021-08,0.034005713
8343941262792249232,2021-08,0.03396501
6817075905797098547,2021-08,0.033938985
8343941262792249232,2021-08,0.0339127
4588313530969303734,2021-11,0.033902217
8939476669690489534,2021-08,0.03381612
8939476669690489534,2021-08,0.03381612
3357976326879346012,2021-09,0.03381473
3357976326879346012,2021-10,0.033814315
3591324331706630867,2021-08,0.033740193
8939476669690489534,2021-09,0.033630416
2808145376905474927,2021-08,0.03358921
8623308321032624474,2021-07,0.03358758
1368430815953333691,2021-09,0.033572845
3192341047315717823,2021-08,0.033535466
2808145376905474927,2021-09,0.03353545
7142043104834932013,2021-08,0.03351247
4641659186059167709,2021-11,0.03346808
8939476669690489534,2021-10,0.03343806
8576047157867370630,2021-08,0.033403616
187117706370645370,2021-07,0.0333821
8343941262792249232,2021-09,0.033370107
1118514612547157551,2021-08,0.033346627
8939476669690489534,2021-09,0.033308692
8939476669690489534,2021-09,0.03328887
1044568737046072781,2021-11,0.03328824
1454789421854453615,2021-09,0.033277277
6330043096034525408,2021-07,0.033247937
7142043104834932013,2021-09,0.0332322
2535803443850893368,2021-07,0.033228062
4588313530969303734,2021-07,0.033217717
6122719618012473549,2021-11,0.033196714
3591324331706630867,2021-09,0.033169363
4588313530969303734,2021-11,0.033137914
8939476669690489534,2021-08,0.03312144
3591324331706630867,2021-10,0.03311889
6330043096034525408,2021-07,0.033049736
3591324331706630867,2021-10,0.033043787
4588313530969303734,2021-07,0.033023424
1454789421854453615,2021-09,0.033022348
3357976326879346012,2021-10,0.032994907
8343941262792249232,2021-09,0.032915596
3591324331706630867,2021-11,0.03289398
652740132671309295,2021-07,0.032888893
4588313530969303734,2021-08,0.0328308
1115703227712697214,2021-09,0.03275481
2808145376905474927,2021-10,0.032741163
2808145376905474927,2021-10,0.032683685
8918635099296971351,2021-08,0.032660868
7142043104834932013,2021-09,0.03261915
1997130697107291654,2021-10,0.032604836
3660744270380078352,2021-10,0.032569848
6330043096034525408,2021-10,0.032525163
187117706370645370,2021-08,0.032502446
1454789421854453615,2021-11,0.032482028
6330043096034525408,2021-08,0.03247919
8623308321032624474,2021-10,0.032434717
6817075905797098547,2021-10,0.032406684
9038299527164672091,2021-08,0.03233749
4850722092974676955,2021-09,0.03230058
8576047157867370630,2021-10,0.03226436
4588313530969303734,2021-09,0.032257147
7142043104834932013,2021-08,0.032245487
1115703227712697214,2021-10,0.032233972
1454789421854453615,2021-09,0.032213904
3591324331706630867,2021-09,0.032091383
1454789421854453615,2021-07,0.031978313
7816319470107777265,2021-11,0.03197574
1454789421854453615,2021-09,0.031966854
7142043104834932013,2021-09,0.031931765
1454789421854453615,2021-09,0.031890985
1276604410881911401,2021-07,0.03188261
1454789421854453615,2021-08,0.031813134
4588313530969303734,2021-07,0.031804387
2808145376905474927,2021-07,0.03178314
1115703227712697214,2021-11,0.031780016
3591324331706630867,2021-10,0.031750288
3591324331706630867,2021-08,0.031721625
1078687383992817574,2021-08,0.031655326
4588313530969303734,2021-09,0.03161025
8536031856585966123,2021-10,0.031590186
1454789421854453615,2021-08,0.031582206
819552547620904652,2021-08,0.03157668
7142043104834932013,2021-07,0.03157385
1454789421854453615,2021-11,0.03157365
1454789421854453615,2021-09,0.03154642
2808145376905474927,2021-07,0.031543598
2808145376905474927,2021-09,0.031541128
1454789421854453615,2021-09,0.03151248
8343941262792249232,2021-08,0.031496663
1454789421854453615,2021-10,0.031459
1454789421854453615,2021-07,0.031449195
8623308321032624474,2021-11,0.03141352
1778014915038250584,2021-08,0.031408742
1454789421854453615,2021-07,0.03126706
1454789421854453615,2021-07,0.03124725
1115703227712697214,2021-10,0.031212598
3807130563335796378,2021-08,0.031193119
2808145376905474927,2021-09,0.031174822
8623308321032624474,2021-09,0.031168895
2808145376905474927,2021-09,0.031140562
1156053485989336481,2021-10,0.03111743
6122719618012473549,2021-11,0.031108886
6122719618012473549,2021-11,0.031108886
1118514612547157551,2021-09,0.031100176
3660744270380078352,2021-09,0.031096147
1997130697107291654,2021-11,0.031075519
1778014915038250584,2021-08,0.031063521
4588313530969303734,2021-08,0.03104751
1115703227712697214,2021-10,0.031042153
1118514612547157551,2021-07,0.031026615
5786895437851445408,2021-11,0.030971121
8343941262792249232,2021-10,0.030951627
7142043104834932013,2021-08,0.030910617
1156053485989336481,2021-07,0.030910525
6330043096034525408,2021-09,0.030896047
1118514612547157551,2021-09,0.03086076
6969348581033924947,2021-08,0.030859891
187117706370645370,2021-09,0.030818006
187117706370645370,2021-09,0.030813256
1078687383992817574,2021-08,0.030787356
4588313530969303734,2021-07,0.03076825
7816319470107777265,2021-07,0.030765938
314309872114206760,2021-10,0.030762374
1115703227712697214,2021-09,0.030742234
6817075905797098547,2021-07,0.030733036
1997130697107291654,2021-08,0.030730635
819552547620904652,2021-07,0.030720077
1156053485989336481,2021-07,0.03070759
3536704882799524586,2021-07,0.030687628
6330043096034525408,2021-10,0.03068501
1118514612547157551,2021-08,0.03061325
69766362497027920,2021-09,0.030596655
1156053485989336481,2021-07,0.030582624
1156053485989336481,2021-09,0.03056971
1078687383992817574,2021-08,0.030564463
1156053485989336481,2021-10,0.030557608
340285351737204923,2021-09,0.030549934
1156053485989336481,2021-09,0.030532716
6330043096034525408,2021-10,0.030501608
1078687383992817574,2021-09,0.030444862
1078687383992817574,2021-10,0.030385535
6817075905797098547,2021-10,0.030360559
1078687383992817574,2021-10,0.030300243
2808145376905474927,2021-10,0.030274376
8536031856585966123,2021-08,0.030263932
3660744270380078352,2021-10,0.030253796
187117706370645370,2021-10,0.030232485
8623308321032624474,2021-08,0.030228695
6817075905797098547,2021-08,0.030206386
819552547620904652,2021-07,0.030197056
1078687383992817574,2021-10,0.030191032
3591324331706630867,2021-09,0.030179147
3279078057358159966,2021-09,0.030150346
8576047157867370630,2021-10,0.030136539
8536031856585966123,2021-09,0.030133655
1156053485989336481,2021-09,0.030119004
1118514612547157551,2021-07,0.030081075
652740132671309295,2021-07,0.030077307
2808145376905474927,2021-08,0.030076541
1078687383992817574,2021-08,0.030056816
187117706370645370,2021-11,0.030034957
1156053485989336481,2021-07,0.030025914
1078687383992817574,2021-09,0.029995508
1454789421854453615,2021-08,0.029978586
1156053485989336481,2021-10,0.02997035
6817075905797098547,2021-10,0.029956494
1078687383992817574,2021-10,0.029950576
1997130697107291654,2021-10,0.029947134
1454789421854453615,2021-10,0.029945998
1115703227712697214,2021-07,0.029921152
1156053485989336481,2021-09,0.029897636
1156053485989336481,2021-09,0.029878503
1078687383992817574,2021-09,0.029860016
819552547620904652,2021-10,0.029853992
3536704882799524586,2021-08,0.029851388
1156053485989336481,2021-11,0.029833471
1156053485989336481,2021-10,0.02980142
1156053485989336481,2021-10,0.029791089
819552547620904652,2021-10,0.029786535
1778014915038250584,2021-07,0.029780505
6817075905797098547,2021-10,0.029777149
1156053485989336481,2021-09,0.029775959
8536031856585966123,2021-11,0.0297546
1156053485989336481,2021-08,0.029752245
1078687383992817574,2021-08,0.029745413
5078307295214858596,2021-10,0.029739993
4588313530969303734,2021-07,0.029728036
2808145376905474927,2021-11,0.029719828
1156053485989336481,2021-11,0.029712508
1156053485989336481,2021-09,0.029710092
1156053485989336481,2021-11,0.029700035
6817075905797098547,2021-08,0.029697387
3807130563335796378,2021-10,0.029695125
7779268298304613772,2021-08,0.029690875
3279078057358159966,2021-10,0.029661868
8536031856585966123,2021-07,0.029661335
1156053485989336481,2021-08,0.029631047
4588313530969303734,2021-10,0.029624801
1156053485989336481,2021-11,0.029605623
1156053485989336481,2021-09,0.029605623
8536031856585966123,2021-10,0.029603193
819552547620904652,2021-10,0.029600903
8536031856585966123,2021-09,0.0295992
3660744270380078352,2021-11,0.029596431
1156053485989336481,2021-09,0.02959579
1156053485989336481,2021-09,0.029592542
1156053485989336481,2021-09,0.02958248
1156053485989336481,2021-08,0.029581275
1156053485989336481,2021-08,0.029581275
1156053485989336481,2021-10,0.02958027
6817075905797098547,2021-11,0.029572366
187117706370645370,2021-08,0.029567413
8576047157867370630,2021-09,0.02956703
4588313530969303734,2021-08,0.029558768
8343941262792249232,2021-09,0.029557914
8576047157867370630,2021-07,0.029547604
1156053485989336481,2021-09,0.029542085
1156053485989336481,2021-09,0.029542085
6817075905797098547,2021-08,0.0295381
1156053485989336481,2021-11,0.029534737
3660744270380078352,2021-11,0.029526534
6817075905797098547,2021-08,0.029514784
1156053485989336481,2021-11,0.029485004
1118514612547157551,2021-09,0.02947902
1156053485989336481,2021-09,0.029475207
1156053485989336481,2021-09,0.029475207
2092588065958607289,2021-08,0.029462278
1156053485989336481,2021-08,0.02946075
6330043096034525408,2021-07,0.029458856
1156053485989336481,2021-09,0.029450057
1156053485989336481,2021-11,0.029428475
1156053485989336481,2021-11,0.029428475
2371917341091102894,2021-07,0.029418323
6330043096034525408,2021-08,0.029413518
1156053485989336481,2021-10,0.02940327
6330043096034525408,2021-07,0.02939778
670573866376512619,2021-10,0.029388364
6330043096034525408,2021-08,0.029375244
1156053485989336481,2021-09,0.029374883
1156053485989336481,2021-09,0.029365307
1156053485989336481,2021-09,0.029346548
1156053485989336481,2021-09,0.029340478
1156053485989336481,2021-10,0.029334782
340285351737204923,2021-09,0.029331483
1156053485989336481,2021-10,0.0293254
1156053485989336481,2021-11,0.029324668
6330043096034525408,2021-11,0.029315487
4641659186059167709,2021-11,0.02931052
1454789421854453615,2021-07,0.029295806
1156053485989336481,2021-11,0.029291485
6330043096034525408,2021-10,0.029288225
340285351737204923,2021-09,0.029253257
1156053485989336481,2021-08,0.02923027
7816319470107777265,2021-11,0.029229414
3192341047315717823,2021-07,0.029214405
6817075905797098547,2021-10,0.029209774
1156053485989336481,2021-10,0.029208627
652740132671309295,2021-11,0.029182062
1118514612547157551,2021-09,0.029160118
1156053485989336481,2021-08,0.02915237
1156053485989336481,2021-08,0.02915237
1156053485989336481,2021-08,0.02915237
4095739077267179172,2021-11,0.029144568
6330043096034525408,2021-11,0.029134365
1156053485989336481,2021-09,0.029130692
6817075905797098547,2021-08,0.0291234
4641659186059167709,2021-07,0.029121595
1156053485989336481,2021-11,0.02911616
1156053485989336481,2021-11,0.02911616
1156053485989336481,2021-11,0.02911616
1156053485989336481,2021-08,0.029111136
1156053485989336481,2021-10,0.029107677
1156053485989336481,2021-09,0.029102739
340285351737204923,2021-09,0.029098462
1156053485989336481,2021-11,0.029097557
1156053485989336481,2021-10,0.029097557
3660744270380078352,2021-11,0.029093375
187117706370645370,2021-09,0.029092737
340285351737204923,2021-08,0.029090319
1156053485989336481,2021-11,0.02908788
6330043096034525408,2021-08,0.029079923
7816319470107777265,2021-09,0.029076377
1156053485989336481,2021-09,0.029070199
8536031856585966123,2021-10,0.02906995
1156053485989336481,2021-08,0.029055303
1156053485989336481,2021-11,0.029042015
1156053485989336481,2021-09,0.029038595
1115703227712697214,2021-07,0.029035816
8536031856585966123,2021-11,0.029033465
1156053485989336481,2021-09,0.029006874
1156053485989336481,2021-09,0.029006874
1156053485989336481,2021-08,0.029005338
1454789421854453615,2021-08,0.028984023
1156053485989336481,2021-08,0.028977852
8343941262792249232,2021-07,0.028977811
4095739077267179172,2021-10,0.028974935
8536031856585966123,2021-11,0.028973961
1156053485989336481,2021-11,0.02897268
